"WORD","POS"
"اوستری","Adjective"
"اوسترۍ خور","Noun"
"اوسط","Noun"
"اوسکارل","Verb"
"اوسنی","Adjective"
"اوسۍ","Noun"
"اوسېدل","Verb"
"اوسېدنه","Noun"
"اوسېدونکی","Participles"
"اوسېلل","Verb"
"اوسېلی","Noun"
"اوش","particles"
"اوشه","particles"
"اوصاف","Noun"
"اوضاع","Noun"
"اوغه","Noun"
"اوقاف","Noun"
"اوکی","Noun"
"اول","Adjective"
"اول","Noun"
"اولاد","Noun"
"اولجه","Noun"
"اولس","Noun"
"اولس ګلوي","Noun"
"اولسوال","Noun"
"اولسوالي","Noun"
"اولسي","Adjective"
"اولمپيک","Noun"
"اولنی","Adjective"
"اوم","Adjective"
"اومال","Noun"
"اومان","Noun"
"اومچک","Adjective"
"اومغلن","Adjective"
"اوموالی","Noun"
"اومړی","Adjective"
"اونس","Noun"
"اونګ","Noun"
"اونۍ","Noun"
"اوهام","Noun"
"اوولس","numerical"
"اوولسم","Adjective"
"اووم","Adjective"
"اووه","numerical"
"اويا","numerical"
"اويايم","Adjective"
"اوينه","Noun"
"اويه","Noun"
"اوټ","Adjective"
"اوټي","Noun"
"اوټۍ","Noun"
"اوڅار","Adjective"
"اوڅارول","Verb"
"اوڅکک","Noun"
"اوډل","Verb"
"اوړبه","Noun"
"اوړنی","Adjective"
"اوړه","Noun"
"اوړه","Noun"
"اوړی","Noun"
"اوږد","Adjective"
"اوږداندی","Adjective"
"اوږدغوږی","Noun"
"اوږده","Noun"
"اوږده ساره","Noun"
"اوږده مېږيانه","Noun"
"اوږدوالی","Noun"
"اوږدول","Verb"
"اوږدېدل","Verb"
"اوږمکه","Noun"
"اوږمۍ","Noun"
"اوږه","Noun"
"اوږه","Noun"
"اوږۍ","Noun"
"اوښ","Noun"
"اوښ مرغه","Noun"
"اوښاره","Noun"
"اوښبنه","Noun"
"اوښبه","Noun"
"اوښبون","Noun"
"اوښتی","Participles"
"اوښکه","Noun"
"اوښکۍ","Noun"
"اوښی","Noun"
"اوښېمه","Noun"
"اوګره","Noun"
"اوګۍ","Noun"
"اوڼل","Verb"
"اوڼی","Noun"
"اوېجه","Noun"
"ايالت","Noun"
"ايالتي","Adjective"
"ايثار","Noun"
"ايجاب","Noun"
"ايجاد","Noun"
"ايجاز","Noun"
"ايجنسي","Noun"
"ايجنټ","Noun"
"ايجړا","Noun"
"ايخ","particles"
"ايداد","Noun"
"اير","Noun"
"ايراد","Noun"
"ايران","Noun"
"ايراني","Adjective"
"ايراو","Noun"
"ايرب","Adjective"
"ايرغالی","Noun"
"ايرم","Noun"
"ايرن","Adjective"
"ايرنۍ","Noun"
"ايره","Noun"
"ايرۍ","Noun"
"ايرې","Noun"
"ايز","Noun"
"ايزک","Noun"
"ايسارول","Verb"
"ايسارېدل","Verb"
"ايسته","Adverb"
"ايسېدل","Verb"
"ايشله","Noun"
"ايشول","Verb"
"ايشېدل","Verb"
"ايشېدلی","Participles"
"ايشېدنه","Noun"
"ايلبند","Adjective"
"ايله جاري","Noun"
"ايلۍ","Noun"
"ايمان","Noun"
"ايمانداره","Adjective"
"ايماني","Adjective"
"ايمن","Adjective"
"ايمنول","Verb"
"اينچ","Noun"
"اينداره","Noun"
"اينده","Noun"
"اينکو","Noun"
"اينکی","Noun"
"اينه","Noun"
"اينځر","Noun"
"اينڅۍ","Noun"
"اينګه","Noun"
"ايټالوي","Adjective"
"ايټاليه","Noun"
"ايټم","Noun"
"ايډيال","Noun"
"ايډيالوجي","Noun"
"ايړ","Noun"
"ايږ","Noun"
"ايښوول","Verb"
"اټک","Noun"
"اټکل","Noun"
"اټکلول","Verb"
"اټکلي","Adjective"
"اټکلېدل","Verb"
"اټکۍ","Noun"
"اټه","Noun"
"اټوال","Noun"
"اټۍ","Noun"
"اټېران","Noun"
"اټېرل","Verb"
"اټېرلی","Participles"
"اټېرن","Adjective"
"اڅا","Noun"
"اڅکزی","Noun"
"اڅکيزه","Noun"
"اڅه","Noun"
"اڅڼل","Verb"
"اډ","Noun"
"اډاوڼه","Noun"
"اډه","Noun"
"اډو","Adverb"
"اډوکی","Noun"
"اډې","Noun"
"اړاند","Adjective"
"اړاو","Noun"
"اړايستل","Verb"
"اړتيا","Noun"
"اړخ","Noun"
"اړخيز","Adjective"
"اړخی","Noun"
"اړک","Adjective"
"اړکی","Noun"
"اړکۍ","Noun"
"اړم","Adjective"
"اړم","Noun"
"اړنګ","Noun"
"اړوب","Noun"
"اړوتل","Verb"
"اړودوړ","Noun"
"اړوک","Noun"
"اړول","Verb"
"اړول","Verb"
"اړوښتي","Noun"
"اړيکه","Noun"
"اړېدل","Verb"
"اښ","Noun"
"اګا بګا","Noun"
"اګاهو","Adverb"
"اګر","Adjective"
"اګر","Noun"
"اګريمان","Noun"
"اګل","Noun"
"اګن","Noun"
"اګۍ","Noun"
"اڼل","Verb"
"اڼول","Verb"
"اې","particles"
"اېر","Adjective"
"اېغ سترګی","Adjective"
"اېغ نېغ","Adjective"
"اېل","Noun"
"اېل غېل","Adjective"
"اېله","Adjective"
"اېله","Adverb"
"اېلول","Verb"
"اېلېدل","Verb"
"اېښ پېښ","Adjective"
"اېښودل","Verb"
"آ","interjection"
"آ","Noun"
"آب","Noun"
"آبي","Adjective"
"آخذه","Noun"
"آخر","Noun"
"آخرت","Noun"
"آخري","Adjective"
"آخود","particles"
"آداب","Noun"
"آدات","Noun"
"آرام","Adjective"
"آرزو","Noun"
"آرزومن","Adjective"
"آرن","Noun"
"آريانه","Noun"
"آريايي","Adjective"
"آرين","Noun"
"آرټ","Noun"
"آرټيست","Noun"
"آزاد","Adjective"
"آزادول","Verb"
"آزادي","Noun"
"آزادېدل","Verb"
"آزار","Noun"
"آزموينه","Noun"
"آژانس","Noun"
"آس","Noun"
"آسان","Adjective"
"آسانتيا","Noun"
"آسانول","Verb"
"آسوده","Adjective"
"آسټريا","Noun"
"آش","Noun"
"آشک","Noun"
"آغلي","Adjective"
"آفاقي","Adjective"
"آفت","Noun"
"آفرين","interjection"
"آفرين","Noun"
"آلو","Noun"
"آلوچه","Noun"
"آمر","Noun"
"آمين","interjection"
"آني","Adjective"
"آواز","Noun"
"آوازه","Noun"
"آوېز","Noun"
"آيت","Noun"
"آيسلينډ","Noun"
"ب","Noun"
"باب","Noun"
"بابا","Noun"
"باباآدم","Noun"
"بابايي","Noun"
"بابت","Noun"
"بابک","Noun"
"بابول","Verb"
"بابولاله","Noun"
"بابړ","Noun"
"بابۍ","Noun"
"بابېدل","Verb"
"بابېز","Adjective"
"بابېړی","Noun"
"باتور","Adjective"
"باتوري","Noun"
"باتينګړ","Noun"
"باج","Noun"
"باجره","Noun"
"باجه","Noun"
"باجه","Noun"
"باجړ","Noun"
"باچا","Noun"
"باچاهي","Noun"
"باختر","Noun"
"باختري","Adjective"
"باد","Noun"
"بادار","Noun"
"باداري","Noun"
"بادام","Noun"
"بادامه","Noun"
"بادامي","Adjective"
"بادبېزي","Noun"
"بادبېزی","Noun"
"بادپکه","Noun"
"بادپښ","Noun"
"بادجړۍ","Noun"
"بادخور","Noun"
"بادرنګ","Noun"
"بادرۍ","Noun"
"بادشاه","Noun"
"بادغېس","Noun"
"بادفرنګ","Noun"
"بادکويه","Noun"
"بادکښ","Noun"
"بادوان","Noun"
"بادور","Adjective"
"بادوک","Adjective"
"بادول","Verb"
"بادي","Adjective"
"بادي اوښ","Noun"
"بادي کول","Verb"
"باديان","Noun"
"بادګوله","Noun"
"باران","Noun"
"باراني","Adjective"
"بارانۍ","Noun"
"بارتنګ","Noun"
"بارجامه","Noun"
"بارچالاني","Noun"
"بارچک","Noun"
"بارخو","Noun"
"بارده","Adjective"
"بارک","Noun"
"بارکزی","Noun"
"بارکښ","Noun"
"بارنامه","Noun"
"باره","Noun"
"باروت","Noun"
"بارول","Verb"
"بارومېټر","Noun"
"باري","Adjective"
"باريکي","Noun"
"بارټري","Noun"
"بارېدل","Verb"
"باز","Noun"
"بازار","Noun"
"بازاري","Adjective"
"بازو","Noun"
"بازۍ","Noun"
"باس","Noun"
"باسکټ بال","Noun"
"باسمه","Noun"
"باسواده","Adjective"
"باسوادي","Noun"
"باسي","Adjective"
"باصره","Noun"
"باطل","Adjective"
"باطلول","Verb"
"باطلېدل","Verb"
"باطن","Noun"
"باطني","Adjective"
"باغ","Noun"
"باغ والا","Noun"
"باغچه","Noun"
"باغکه","Noun"
"باغلي","Noun"
"باغوان","Noun"
"باغواني","Noun"
"باغي","Adjective"
"باغۍ","Noun"
"باقاعده","Adjective"
"باقي","Adjective"
"باک","Noun"
"باکره","Noun"
"باکره","Noun"
"باکفايته","Adjective"
"بالاپوښ","Noun"
"بالاخانه","Noun"
"بالغ","Adjective"
"بالفعل","Adverb"
"بالقوه","Adverb"
"بالکل","Adverb"
"بالکن","Noun"
"بالمقطع","Adverb"
"بالون","Noun"
"بالښت","Noun"
"بالۍ","Noun"
"بام","Noun"
"بامل","Verb"
"باميان","Noun"
"باميه","Noun"
"بانجڼ","Noun"
"بانجڼي","Adjective"
"باندي کول","Verb"
"باندې","Adverb"
"بانک","Noun"
"بانکداري","Noun"
"بانه","Noun"
"باني","Noun"
"بانين","Noun"
"بانټ","Noun"
"بانډ","Noun"
"بانډار","Noun"
"بانډه","Noun"
"بانګ","Noun"
"باهو","Noun"
"باور","Noun"
"باورليک","Noun"
"باوري","Adjective"
"باولل","Verb"
"باوله","Adjective"
"باولۍ","Noun"
"باوو","Noun"
"بايد","Adverb"
"بايسکل","Noun"
"بايع","Noun"
"بايکاټ","Noun"
"بايلل","Verb"
"باټک","Adjective"
"باټه","Noun"
"باټول","Verb"
"باټينګڼ","Noun"
"باټې","Noun"
"باټېدل","Verb"
"باډاسکي","Noun"
"باډۍ","Noun"
"باړ","Noun"
"باړخو","Noun"
"باړه","Noun"
"باښه","Noun"
"باڼس","Noun"
"باڼو","Noun"
"باڼيچخ","Noun"
"بای","Noun"
"ببر","Adjective"
"ببر","Noun"
"ببرول","Verb"
"ببری","Noun"
"ببرېدل","Verb"
"ببو","Noun"
"ببو","Noun"
"ببوزی","Noun"
"ببۍ","Noun"
"بت","Noun"
"بت پرست","Noun"
"بت پرستي","Noun"
"بتخانه","Noun"
"بتر","Adjective"
"بتکۍ","Noun"
"بته","Adjective"
"بته","Noun"
"بتۍ","Noun"
"بجلکه","Noun"
"بجله","Noun"
"بجه","Noun"
"بجړانګی","Noun"
"بچ","Adjective"
"بچت","Noun"
"بچک","Noun"
"بچول","Verb"
"بچوړی","Noun"
"بچی","Noun"
"بحث","Noun"
"بحر","Noun"
"بحر الکاهل","Noun"
"بحران","Noun"
"بحراني","Adjective"
"بحري","Adjective"
"بحريه","Noun"
"بحيره","Noun"
"بخار","Noun"
"بخارا","Noun"
"بخارۍ","Noun"
"بخت","Noun"
"بختور","Adjective"
"بخل","Noun"
"بخمل","Noun"
"بخملي","Adjective"
"بخن","particles"
"بخون","particles"
"بخيل","Adjective"
"بخيلي","Noun"
"بخښل","Verb"
"بخښنه","Noun"
"بخښښ","Noun"
"بخۍ","Noun"
"بد","Adjective"
"بد رد","Noun"
"بداخلاقه","Adjective"
"بداخلاقي","Noun"
"بداروا","Adjective"
"بدامني","Noun"
"بدبخته","Adjective"
"بدبختي","Noun"
"بدبويه","Adjective"
"بدبويي","Noun"
"بدبين","Adjective"
"بدبيني","Noun"
"بدپوره","Adjective"
"بدپوری","Adjective"
"بدجوله","Adjective"
"بدخرڅه","Adjective"
"بدخونده","Adjective"
"بدخويي","Noun"
"بدخوی","Adjective"
"بدر","Noun"
"بدرنګه","Adjective"
"بدرنګول","Verb"
"بدره","Noun"
"بدري","Noun"
"بدرګه","Noun"
"بدژبی","Adjective"
"بدسترګی","Adjective"
"بدسلوکه","Adjective"
"بدسلوکي","Noun"
"بدشکله","Adjective"
"بدعت","Noun"
"بدعمله","Adjective"
"بدغونی","Adjective"
"بدغږی","Adjective"
"بدقسمته","Adjective"
"بدل","Noun"
"بدلاری","Adjective"
"بدلمنه","Adjective"
"بدله","Noun"
"بدله","Noun"
"بدلول","Verb"
"بدلون","Noun"
"بدلېدل","Verb"
"بدماش","Adjective"
"بدمرغه","Adjective"
"بدمرغي","Noun"
"بدمعاش","Adjective"
"بدمعامله","Adjective"
"بدن","Noun"
"بدنام","Adjective"
"بدنامول","Verb"
"بدنامي","Noun"
"بدنامېدل","Verb"
"بدنسله","Adjective"
"بدنصيبه","Adjective"
"بدنه","Noun"
"بدني","Adjective"
"بدنيته","Adjective"
"بدنيتي","Noun"
"بدنۍ","Noun"
"بدهضمي","Noun"
"بدوالی","Noun"
"بدورده","Adjective"
"بدول","Verb"
"بدوي","Adjective"
"بدوي","Adjective"
"بدوږمه","Adjective"
"بدي","Noun"
"بديع","Noun"
"بديهي","Adjective"
"بدډوله","Adjective"
"بدږغی","Adjective"
"بدګوزاره","Adjective"
"بدګومانه","Adjective"
"بدګوماني","Noun"
"بدېدل","Verb"
"بر","Adjective"
"بر","Adjective"
"بر","Noun"
"برابر","Adjective"
"برابروالی","Noun"
"برابرول","Verb"
"برابري","Noun"
"برابرېدل","Verb"
"برات","Noun"
"برار","Noun"
"براعظم","Noun"
"برالا","Adverb"
"برانشيت","Noun"
"براورد","Noun"
"برايه","Adverb"
"برايي","Adverb"
"برأت","Noun"
"برباد","Adjective"
"بربادول","Verb"
"بربادي","Noun"
"بربادېدل","Verb"
"بربت","Noun"
"بربر","Noun"
"بربري","Adjective"
"بربريت","Noun"
"بربنډ","Adjective"
"بربنډول","Verb"
"بربنډېدل","Verb"
"بربوزک ","Noun"
"بربوڼی","Noun"
"برتانيه","Noun"
"برج","Noun"
"برچه","Noun"
"برحال","Adjective"
"برخه","Noun"
"برداره","Adjective"
"برزاله","Noun"
"برزو","Noun"
"برسات","Noun"
"برساتۍ","Noun"
"برسېرن","Adjective"
"برسېره","Adverb"
"برشته","Adjective"
"برعکس","Adverb"
"برغ","Noun"
"برغزووی","Noun"
"برغنډ","Noun"
"برغه","Noun"
"برغو","Noun"
"برغولی","Noun"
"برغوټ","Noun"
"برف کوچ","Noun"
"برق","Noun"
"برقي","Noun"
"برکت","Noun"
"برکتي","Adjective"
"برکه","Noun"
"برکۍ","Noun"
"برله","Noun"
"برلوکی","Noun"
"برلين ","Noun"
"برم","Noun"
"برما","Noun"
"برمته","Noun"
"برمک","Noun"
"برمل","Noun"
"برملا","Adjective"
"برمه","Noun"
"برمه کول","Verb"
"برند","Adjective"
"برندول","Verb"
"برندی","Noun"
"برنډه","Noun"
"برنی","Adjective"
"برنی","Adjective"
"برهار","Noun"
"برهمن","Noun"
"بروزه","Noun"
"بروه","Noun"
"بروځه","Noun"
"بروړ","Noun"
"بريا","Noun"
"برياليتوب","Noun"
"بريالی","Adjective"
"بريد جنرال","Noun"
"بريدمن","Noun"
"برځه","Noun"
"برړه","Noun"
"برګ","Adjective"
"برګېدل","Verb"
"بری","Noun"
"بری ليک","Noun"
"برېت","Noun"
"برېتور","Adjective"
"برېزر","Noun"
"برېک","Noun"
"برېښ","Noun"
"برېښ","Noun"
"برېښنا","Noun"
"برېښند","Adjective"
"برېښول","Verb"
"برېښېدل","Verb"
"بزرګ","Noun"
"بزرګه مياشت","Noun"
"بزغلی","Noun"
"بزکشي","Noun"
"بزم","Noun"
"بزه","Noun"
"بزهار","Noun"
"بزګر","Noun"
"بزګري","Noun"
"بس","Adverb"
"بس","Noun"
"بسپنه","Noun"
"بست","Noun"
"بستره","Noun"
"بستره بند","Noun"
"بستري","Adjective"
"بسته","Noun"
"بسم الله","interjection"
"بسمه","Noun"
"بسنه","Noun"
"بسوه","Noun"
"بسيط","Adjective"
"بسېدل","Verb"
"بشپړ","Adjective"
"بشپړول","Verb"
"بشپړونه","Noun"
"بشپړېدل","Verb"
"بشپړېدنه","Noun"
"بشر","Noun"
"بشر پېژندنه","Noun"
"بشر دوست","Adjective"
"بشر دوستي","Noun"
"بشر شناسي","Noun"
"بشرپال","Noun"
"بشره","Noun"
"بشري","Adjective"
"بشريت","Noun"
"بشکه","Noun"
"بشير","Adjective"
"بصيرت","Noun"
"بطلان","Noun"
"بطن","Noun"
"بطي","Adjective"
"بطيطه","Noun"
"بعد","Noun"
"بغ","interjection"
"بغاره","Noun"
"بغاوت","Noun"
"بغرۍ","Noun"
"بغض","Noun"
"بغل","Noun"
"بغنه","Noun"
"بغېړ","Adjective"
"بغېړنه","Noun"
"بقال","Noun"
"بقالي","Noun"
"بقايا","Noun"
"بکارت","Noun"
"بکر","Noun"
"بکرۍ","Noun"
"بکس","Noun"
"بکلوريا","Noun"
"بکېدل","Verb"
"بل","Adjective"
"بل","Adjective"
"بل","Noun"
"بل سبا","Adverb"
"بل شان","Adverb"
"بل ډول","Adverb"
"بلا","Noun"
"بلا بتر","Adjective"
"بلاربه","Noun"
"بلاربول","Verb"
"بلاربېدل","Verb"
"بلاغت","Noun"
"بلاک","Noun"
"بلانده","Adjective"
"بلبل","Noun"
"بلبله","Noun"
"بلخ","Noun"
"بلد","Adjective"
"بلدول","Verb"
"بلدېدل","Verb"
"بلشويزم","Noun"
"بلشويک","Noun"
"بلغاريه","Noun"
"بلغاک","Noun"
"بلغم","Noun"
"بلک","Noun"
"بلکه","Adverb"
"بلکه","Noun"
"بلل","Verb"
"بللګۍ","Noun"
"بللی","Participles"
"بلمنګه","Adjective"
"بلن ليک","Noun"
"بلنه","Noun"
"بلنځه","Noun"
"بلنډه","Noun"
"بله پلا","Adverb"
"بله خوا","Adverb"
"بلهوس","Noun"
"بلوا","Noun"
"بلوچستان","Noun"
"بلور","Noun"
"بلوري","Adjective"
"بلورين","Adjective"
"بلوط","Noun"
"بلوغ","Noun"
"بلوک","Noun"
"بلوک مشر","Noun"
"بلول","Noun"
"بلول","Verb"
"بلوټ","Noun"
"بلوڅ","Noun"
"بلوڅي","Adjective"
"بليارډ","Noun"
"بليغ","Adjective"
"بلډوزر","Noun"
"بلګ","Noun"
"بلۍ","Noun"
"بلېدل","Verb"
"بلېږدل","Verb"
"بم","Adjective"
"بم","Noun"
"بم","Noun"
"بمباري","Noun"
"بمبره","Noun"
"بمبل","Noun"
"بمبه","Noun"
"بمپر","Noun"
"بنا","Noun"
"بنايي","Noun"
"بنجاره","Noun"
"بنجارګي","Noun"
"بند","Adjective"
"بنداژ","Noun"
"بندر","Noun"
"بنده","Noun"
"بندوالی","Noun"
"بندول","Verb"
"بندوړ","Noun"
"بندي","Noun"
"بندي توب","Noun"
"بنديز","Noun"
"بنديوان","Noun"
"بندښت","Noun"
"بندۍ","Noun"
"بنزين","Noun"
"بنزی","Noun"
"بنسټ","Noun"
"بنغشه","Noun"
"بنوڅي","Noun"
"بنياد","Noun"
"بنيادم","Noun"
"بنيادي","Adjective"
"بنيان","Noun"
"بنيه","Noun"
"بنډ","Noun"
"بنډار","Noun"
"بنډل","Noun"
"بنګله","Noun"
"بنګله دېش","Noun"
"بنګهار","Noun"
"بنګي","Noun"
"بنګړيوال","Noun"
"بنګړی","Noun"
"بنګښ","Noun"
"بنګې","Noun"
"بنګېدل","Verb"
"بنۍ","Noun"
"بهاند","Adjective"
"بهانه","Noun"
"بهاڼ","Noun"
"بهتان","Noun"
"بهر","Adverb"
"بهرنی","Adjective"
"بهول","Verb"
"بهي","Noun"
"بهير","Noun"
"بهېدل","Verb"
"بهېدنه","Noun"
"بواسير","Noun"
"بوالهوس","Adjective"
"بوالهوسي","Noun"
"بوب","Adjective"
"بوتکۍ","Noun"
"بوجۍ","Noun"
"بوچ","Adjective"
"بوخت","Adjective"
"بوختول","Verb"
"بوختېدل","Verb"
"بوخچه","Noun"
"بود","Noun"
"بودا","Noun"
"بودايي","Adjective"
"بودجه","Noun"
"بوده","Noun"
"بوده","Noun"
"بودول","Verb"
"بودېدل","Verb"
"بور","Adjective"
"بورا","Noun"
"بوراني","Noun"
"بورجل","Noun"
"بورژوا","Noun"
"بورژوازي","Noun"
"بورس","Noun"
"بوره","Noun"
"بوره","Noun"
"بوريا","Noun"
"بورډ","Noun"
"بورګی","Noun"
"بورۍ","Noun"
"بوزغلی","Noun"
"بوس","Noun"
"بوغ","Noun"
"بوغاره","Noun"
